14.75428,0,1
16.7271775,6,1
19.0142775,12,1
21.172005,18,1
22.9223925,24,1
25.018035,30,1
26.8876075,36,1
28.802335,42,1
30.1618725,48,1
31.127065,54,1
32.2492375,60,1
33.046695,66,1
32.9713075,72,1
10.14855825,0,0
12.060918,6,0
13.83168275,12,0
15.3307895,18,0
16.59772,24,0
17.503255,30,0
18.117445,36,0
18.5472325,42,0
18.6610625,48,0
18.6203625,54,0
18.46727,60,0
18.385995,66,0
18.32393,72,0
