5.7769935,0,1
6.6248155,6,1
7.64522375,12,1
8.6137305,18,1
9.6258155,24,1
10.748352,30,1
11.928595,36,1
13.1705025,42,1
14.3730925,48,1
15.6046225,54,1
16.9485325,60,1
18.238285,66,1
19.6077275,72,1
6.35776725,0,0
7.11968525,6,0
7.944841,12,0
8.62924725,18,0
9.12973525,24,0
9.37643475,30,0
9.3935645,36,0
9.3773575,42,0
9.01236025,48,0
8.57597175,54,0
8.08482375,60,0
7.51905775,66,0
6.94948125,72,0
